PatientID	Preprocessing step	Dataset	NN-Architecture (nn-Unet, UNETR)	Epoch	Label (WT, ET, TC, GTV)	Dice	Hausdorff	Surface Dice 1mm
Patient_136715	4a_resamp	bgpd	nn_unet	100	WT	0.829	9.691	0.522
Patient_136915	4a_resamp	bgpd	nn_unet	100	WT	0.822	5.459	0.529
Patient_140316	4a_resamp	bgpd	nn_unet	100	WT	0.757	6.304	0.44
Patient_146716	4a_resamp	bgpd	nn_unet	100	WT	0.76	6.857	0.479
Patient_15817	4a_resamp	bgpd	nn_unet	100	WT	0.806	6.684	0.502
Patient_1815	4a_resamp	bgpd	nn_unet	100	WT	0.642	11.336	0.361
Patient_22117	4a_resamp	bgpd	nn_unet	100	WT	0.742	14.444	0.38
Patient_24717	4a_resamp	bgpd	nn_unet	100	WT	0.648	7.764	0.649
Patient_43316	4a_resamp	bgpd	nn_unet	100	WT	0.789	6	0.606
Patient_43515	4a_resamp	bgpd	nn_unet	100	WT	0.699	43.052	0.386
Patient_48417	4a_resamp	bgpd	nn_unet	100	WT	0.8	8.093	0.466
Patient_48517	4a_resamp	bgpd	nn_unet	100	WT	0.718	8.927	0.308
Patient_49617	4a_resamp	bgpd	nn_unet	100	WT	0.86	6.693	0.603
Patient_52315	4a_resamp	bgpd	nn_unet	100	WT	0.638	15.095	0.167
Patient_716	4a_resamp	bgpd	nn_unet	100	WT	0.76	9.38	0.509
Patient_72715	4a_resamp	bgpd	nn_unet	100	WT	0.309	54.083	0.178
Patient_8017	4a_resamp	bgpd	nn_unet	100	WT	0.609	17.781	0.361
Patient_83217	4a_resamp	bgpd	nn_unet	100	WT	0.918	6	0.727
Patient_84116	4a_resamp	bgpd	nn_unet	100	WT	0.739	9.196	0.482
Patient_87114	4a_resamp	bgpd	nn_unet	100	WT	0.695	11.072	0.346
Patient_88817	4a_resamp	bgpd	nn_unet	100	WT	0.805	16.274	0.53
Patient_88917	4a_resamp	bgpd	nn_unet	100	WT	0.464	40.123	0.276
Patient_90517	4a_resamp	bgpd	nn_unet	100	WT	0.824	9.022	0.56
Patient_90616	4a_resamp	bgpd	nn_unet	100	WT	0.773	6	0.535
Patient_99715	4a_resamp	bgpd	nn_unet	100	WT	0.852	8.115	0.56
1029_18_4	4b_n4	bgpd	nn_unet	100	WT	0.694	116.159	0.243
1036_18	4b_n4	bgpd	nn_unet	100	WT	0.812	183.301	0.383
1159_18_4	4b_n4	bgpd	nn_unet	100	WT	0.91	7.041	0.599
1184_18	4b_n4	bgpd	nn_unet	100	WT	0.464	179.247	0.191
1216_18	4b_n4	bgpd	nn_unet	100	WT	0.744	5.805	0.508
1254_18	4b_n4	bgpd	nn_unet	100	WT	0.842	6	0.598
1257_18	4b_n4	bgpd	nn_unet	100	WT	0.53	165.958	0.2
1258_18	4b_n4	bgpd	nn_unet	100	WT	0.9	3	0.317
1326_18	4b_n4	bgpd	nn_unet	100	WT	0.796	6.628	0.11
1360_18	4b_n4	bgpd	nn_unet	100	WT	0.811	9.921	0.284
1484_18_4	4b_n4	bgpd	nn_unet	100	WT	0.628	27.599	0.261
1515_18_4	4b_n4	bgpd	nn_unet	100	WT	0.675	71.259	0.407
1566_18	4b_n4	bgpd	nn_unet	100	WT	0.574	6.579	0.169
1573_18_4	4b_n4	bgpd	nn_unet	100	WT	0.756	15.037	0.438
1646_18	4b_n4	bgpd	nn_unet	100	WT	0.421	63.219	0.173
1744_18	4b_n4	bgpd	nn_unet	100	WT	0.838	8.518	0.326
1765_18_4	4b_n4	bgpd	nn_unet	100	WT	0.805	140.805	0.355
1769_18	4b_n4	bgpd	nn_unet	100	WT	0.842	6.291	0.502
1781_18	4b_n4	bgpd	nn_unet	100	WT	0.837	3.75	0.416
1788_18_4	4b_n4	bgpd	nn_unet	100	WT	0.569	18.222	0.149
1795_18_	4b_n4	bgpd	nn_unet	100	WT	0.785	128.352	0.407
423_18	4b_n4	bgpd	nn_unet	100	WT	0.879	56.923	0.581
607_18	4b_n4	bgpd	nn_unet	100	WT	0.801	11.94	0.577
608_18_4	4b_n4	bgpd	nn_unet	100	WT	0.81	73.24	0.46
660_18_4	4b_n4	bgpd	nn_unet	100	WT	0.807	9.374	0.318
672_18_4	4b_n4	bgpd	nn_unet	100	WT	0.708	178.334	0.361
788_18	4b_n4	bgpd	nn_unet	100	WT	0.906	3.134	0.524
Patient_1000314	4b_n4	bgpd	nn_unet	100	WT	0.782	16.476	0.389
Patient_102117	4b_n4	bgpd	nn_unet	100	WT	0.69	12.449	0.367
Patient_103717	4b_n4	bgpd	nn_unet	100	WT	0.741	17.065	0.424
Patient_104514	4b_n4	bgpd	nn_unet	100	WT	0.788	9.708	0.344
Patient_109414	4b_n4	bgpd	nn_unet	100	WT	0.897	5.645	0.701
Patient_110014	4b_n4	bgpd	nn_unet	100	WT	0.612	12.49	0.33
Patient_110816	4b_n4	bgpd	nn_unet	100	WT	0.816	7.276	0.531
Patient_120115	4b_n4	bgpd	nn_unet	100	WT	0.818	47.096	0.481
Patient_12214	4b_n4	bgpd	nn_unet	100	WT	0.591	33.692	0.216
Patient_123816	4b_n4	bgpd	nn_unet	100	WT	0.9	3.381	0.78
Patient_129816	4b_n4	bgpd	nn_unet	100	WT	0.57	24.981	0.146
Patient_135915	4b_n4	bgpd	nn_unet	100	WT	0.787	8.606	0.437
Patient_137315	4b_n4	bgpd	nn_unet	100	WT	0.836	5.873	0.539
Patient_138316	4b_n4	bgpd	nn_unet	100	WT	0.593	169.914	0.067
Patient_138516	4b_n4	bgpd	nn_unet	100	WT	0.646	45.56	0.419
Patient_15215	4b_n4	bgpd	nn_unet	100	WT	0.596	6.383	0.115
Patient_20717	4b_n4	bgpd	nn_unet	100	WT	0.883	5.665	0.592
Patient_28514	4b_n4	bgpd	nn_unet	100	WT	0.843	6.085	0.526
Patient_2914	4b_n4	bgpd	nn_unet	100	WT	0.869	6	0.535
Patient_33217	4b_n4	bgpd	nn_unet	100	WT	0.768	15.939	0.47
Patient_51815	4b_n4	bgpd	nn_unet	100	WT	0.583	78.884	0.203
Patient_54317	4b_n4	bgpd	nn_unet	100	WT	0.63	14.945	0.143
Patient_59817	4b_n4	bgpd	nn_unet	100	WT	0.389	23.579	0.071
Patient_62315	4b_n4	bgpd	nn_unet	100	WT	0.846	6	0.63
Patient_62817	4b_n4	bgpd	nn_unet	100	WT	0.728	17.474	0.445
Patient_65516	4b_n4	bgpd	nn_unet	100	WT	0.799	8.386	0.401
Patient_74417	4b_n4	bgpd	nn_unet	100	WT	0.798	7.094	0.562
Patient_75116	4b_n4	bgpd	nn_unet	100	WT	0.823	6	0.456
Patient_89117	4b_n4	bgpd	nn_unet	100	WT	0.677	116.717	0.211
Patient_92114	4b_n4	bgpd	nn_unet	100	WT	0.84	56.636	0.552
Patient_9315	4b_n4	bgpd	nn_unet	100	WT	0.635	74.065	0.361
Patient_95717	4b_n4	bgpd	nn_unet	100	WT	0.865	6	0.61
Patient_98817	4b_n4	bgpd	nn_unet	100	WT	0.744	22.577	0.279
1019_18	4b_n4	bgpd	nn_unet	100	WT	0.535	22.272	0.154
1034_18_4	4b_n4	bgpd	nn_unet	100	WT	0.894	5.858	0.553
1056_18_4	4b_n4	bgpd	nn_unet	100	WT	0.861	8.176	0.521
1096_18	4b_n4	bgpd	nn_unet	100	WT	0.74	40.223	0.401
1112_19_4	4b_n4	bgpd	nn_unet	100	WT	0.307	17.795	0.192
1214_18	4b_n4	bgpd	nn_unet	100	WT	0.833	117.154	0.33
1255_18	4b_n4	bgpd	nn_unet	100	WT	0.853	5.139	0.613
1267_18_4	4b_n4	bgpd	nn_unet	100	WT	0.821	10.309	0.359
1275_19_4	4b_n4	bgpd	nn_unet	100	WT	0.194	132.168	0.137
1333_18	4b_n4	bgpd	nn_unet	100	WT	0.797	9.76	0.373
1354_18_4	4b_n4	bgpd	nn_unet	100	WT	0.367	31.281	0.258
1421_18	4b_n4	bgpd	nn_unet	100	WT	0.867	5.474	0.693
1470_18_4	4b_n4	bgpd	nn_unet	100	WT	0.751	9.992	0.26
1541_18_4	4b_n4	bgpd	nn_unet	100	WT	0.852	6.372	0.46
1635_18	4b_n4	bgpd	nn_unet	100	WT	0.834	6	0.407
1702_18	4b_n4	bgpd	nn_unet	100	WT	0.806	6.5	0.692
1733_18	4b_n4	bgpd	nn_unet	100	WT	0.638	11.014	0.32
1734_18	4b_n4	bgpd	nn_unet	100	WT	0.836	113.601	0.294
1746_18_4	4b_n4	bgpd	nn_unet	100	WT	0.884	2.949	0.358
1764_18_4	4b_n4	bgpd	nn_unet	100	WT	0.874	6.944	0.353
255_18	4b_n4	bgpd	nn_unet	100	WT	0.864	147.181	0.547
322_18_4	4b_n4	bgpd	nn_unet	100	WT	0.859	15.893	0.396
351_18	4b_n4	bgpd	nn_unet	100	WT	0.887	4.453	0.682
541_18	4b_n4	bgpd	nn_unet	100	WT	0.62	87.474	0.381
558_18_4	4b_n4	bgpd	nn_unet	100	WT	0.807	76.888	0.504
575_18_4	4b_n4	bgpd	nn_unet	100	WT	0	33.402	0
593_18	4b_n4	bgpd	nn_unet	100	WT	0.842	3.868	0.456
644_19_4	4b_n4	bgpd	nn_unet	100	WT	0.682	8	0.249
664_18_4	4b_n4	bgpd	nn_unet	100	WT	0.871	3.836	0.555
688_18	4b_n4	bgpd	nn_unet	100	WT	0.77	5.564	0.178
745_18_4	4b_n4	bgpd	nn_unet	100	WT	0.827	5.139	0.577
770_18	4b_n4	bgpd	nn_unet	100	WT	0.82	5.722	0.604
875_18_4	4b_n4	bgpd	nn_unet	100	WT	0.915	5.574	0.325
925_18_4	4b_n4	bgpd	nn_unet	100	WT	0.872	5.151	0.45
946_18	4b_n4	bgpd	nn_unet	100	WT	0.829	6.997	0.33
971_18_4	4b_n4	bgpd	nn_unet	100	WT	0.916	2.852	0.768
Patient_1000815	4b_n4	bgpd	nn_unet	100	WT	0.89	5.625	0.716
Patient_105215	4b_n4	bgpd	nn_unet	100	WT	0.166	39.188	0.095
Patient_12115	4b_n4	bgpd	nn_unet	100	WT	0	82.39	0
Patient_129316	4b_n4	bgpd	nn_unet	100	WT	0.783	8.604	0.283
Patient_129415	4b_n4	bgpd	nn_unet	100	WT	0.591	14.819	0.196
Patient_130514	4b_n4	bgpd	nn_unet	100	WT	0.807	8.131	0.478
Patient_136415	4b_n4	bgpd	nn_unet	100	WT	0.716	78.545	0.503
Patient_158716	4b_n4	bgpd	nn_unet	100	WT	0.679	116.329	0.236
Patient_161316	4b_n4	bgpd	nn_unet	100	WT	0.847	7.412	0.65
Patient_24117	4b_n4	bgpd	nn_unet	100	WT	0.894	29.5	0.681
Patient_24815	4b_n4	bgpd	nn_unet	100	WT	0.825	6.18	0.521
Patient_45217	4b_n4	bgpd	nn_unet	100	WT	0.808	9.136	0.545
Patient_5117	4b_n4	bgpd	nn_unet	100	WT	0.702	20.609	0.488
Patient_56717	4b_n4	bgpd	nn_unet	100	WT	0.613	58.364	0.273
Patient_59315	4b_n4	bgpd	nn_unet	100	WT	0.706	11.681	0.343
Patient_61715	4b_n4	bgpd	nn_unet	100	WT	0.768	12.819	0.486
Patient_61916	4b_n4	bgpd	nn_unet	100	WT	0.82	4.533	0.52
Patient_66615	4b_n4	bgpd	nn_unet	100	WT	0.85	6	0.565
Patient_69515	4b_n4	bgpd	nn_unet	100	WT	0.673	12.888	0.279
Patient_70614	4b_n4	bgpd	nn_unet	100	WT	0.877	6	0.659
Patient_76516	4b_n4	bgpd	nn_unet	100	WT	0.912	3.38	0.704
Patient_83714	4b_n4	bgpd	nn_unet	100	WT	0.872	3.978	0.671
Patient_98814	4b_n4	bgpd	nn_unet	100	WT	0.721	10.385	0.208
1028_18_4	4b_n4	bgpd	nn_unet	100	WT	0.911	6.5	0.782
1043_18_4	4b_n4	bgpd	nn_unet	100	WT	0.903	3.893	0.576
1072_19	4b_n4	bgpd	nn_unet	100	WT	0.788	20.868	0.318
1164_18	4b_n4	bgpd	nn_unet	100	WT	0.897	3.039	0.634
1170_18_4	4b_n4	bgpd	nn_unet	100	WT	0.777	8.058	0.352
1185_18_4	4b_n4	bgpd	nn_unet	100	WT	0.783	29.312	0.389
1302_18_4	4b_n4	bgpd	nn_unet	100	WT	0.328	41.937	0.024
1357_19_4	4b_n4	bgpd	nn_unet	100	WT	0.82	9.648	0.468
1463_18_4	4b_n4	bgpd	nn_unet	100	WT	0.681	191.838	0.222
1501_18_4	4b_n4	bgpd	nn_unet	100	WT	0.88	33.413	0.747
1539_18	4b_n4	bgpd	nn_unet	100	WT	0.679	14.821	0.177
1546_18	4b_n4	bgpd	nn_unet	100	WT	0.351	228.449	0.179
1685_18_4	4b_n4	bgpd	nn_unet	100	WT	0.637	13.485	0.214
1770_18_4	4b_n4	bgpd	nn_unet	100	WT	0.849	13.909	0.661
349_18_4	4b_n4	bgpd	nn_unet	100	WT	0.925	4.388	0.546
573_18_4	4b_n4	bgpd	nn_unet	100	WT	0.835	6.882	0.371
668_18_4	4b_n4	bgpd	nn_unet	100	WT	0.894	3.889	0.344
705_18_4	4b_n4	bgpd	nn_unet	100	WT	0.617	17.019	0.151
746_19_4	4b_n4	bgpd	nn_unet	100	WT	0.793	91.85	0.312
826_18_4	4b_n4	bgpd	nn_unet	100	WT	0.527	176.937	0.101
856_19_4	4b_n4	bgpd	nn_unet	100	WT	0.502	162.347	0.332
923_18	4b_n4	bgpd	nn_unet	100	WT	0.734	11.374	0.379
979_18_4	4b_n4	bgpd	nn_unet	100	WT	0.757	96.502	0.373
990_18_4	4b_n4	bgpd	nn_unet	100	WT	0.807	6.627	0.627
Patient_1001316	4b_n4	bgpd	nn_unet	100	WT	0.876	7.244	0.602
Patient_107017	4b_n4	bgpd	nn_unet	100	WT	0.776	8.525	0.308
Patient_109017	4b_n4	bgpd	nn_unet	100	WT	0.668	13.522	0.148
Patient_111016	4b_n4	bgpd	nn_unet	100	WT	0.696	10.263	0.447
Patient_122315	4b_n4	bgpd	nn_unet	100	WT	0.764	7.956	0.285
Patient_12417	4b_n4	bgpd	nn_unet	100	WT	0.867	3.78	0.684
Patient_127916	4b_n4	bgpd	nn_unet	100	WT	0.754	7.679	0.465
Patient_131416	4b_n4	bgpd	nn_unet	100	WT	0.294	64.376	0.05
Patient_132216	4b_n4	bgpd	nn_unet	100	WT	0.578	60.283	0.28
Patient_133916	4b_n4	bgpd	nn_unet	100	WT	0.469	19.655	0.324
Patient_136715	4b_n4	bgpd	nn_unet	100	WT	0.863	5.873	0.579
Patient_136915	4b_n4	bgpd	nn_unet	100	WT	0.79	6.551	0.483
Patient_140316	4b_n4	bgpd	nn_unet	100	WT	0.741	6.307	0.382
Patient_146716	4b_n4	bgpd	nn_unet	100	WT	0.684	11.135	0.394
Patient_15817	4b_n4	bgpd	nn_unet	100	WT	0.799	6.85	0.498
Patient_1815	4b_n4	bgpd	nn_unet	100	WT	0.724	9.662	0.489
Patient_22117	4b_n4	bgpd	nn_unet	100	WT	0.751	13.612	0.36
Patient_24717	4b_n4	bgpd	nn_unet	100	WT	0.048	56.768	0.093
Patient_43316	4b_n4	bgpd	nn_unet	100	WT	0.767	6	0.541
Patient_43515	4b_n4	bgpd	nn_unet	100	WT	0.652	11.68	0.319
Patient_48417	4b_n4	bgpd	nn_unet	100	WT	0.797	6	0.465
Patient_48517	4b_n4	bgpd	nn_unet	100	WT	0.773	7.227	0.396
Patient_49617	4b_n4	bgpd	nn_unet	100	WT	0.841	6.627	0.55
Patient_52315	4b_n4	bgpd	nn_unet	100	WT	0.6	17.511	0.182
Patient_716	4b_n4	bgpd	nn_unet	100	WT	0.752	14.063	0.522
Patient_72715	4b_n4	bgpd	nn_unet	100	WT	0.476	52.846	0.295
Patient_8017	4b_n4	bgpd	nn_unet	100	WT	0.864	7.33	0.664
Patient_83217	4b_n4	bgpd	nn_unet	100	WT	0.901	5.651	0.635
Patient_84116	4b_n4	bgpd	nn_unet	100	WT	0.734	8.942	0.493
Patient_87114	4b_n4	bgpd	nn_unet	100	WT	0.311	122.397	0.19
Patient_88817	4b_n4	bgpd	nn_unet	100	WT	0.814	15.724	0.511
Patient_88917	4b_n4	bgpd	nn_unet	100	WT	0.435	47.448	0.244
Patient_90517	4b_n4	bgpd	nn_unet	100	WT	0.837	8.808	0.585
Patient_90616	4b_n4	bgpd	nn_unet	100	WT	0.82	5.626	0.63
Patient_99715	4b_n4	bgpd	nn_unet	100	WT	0.86	57.629	0.597
1029_18_4	4d_susan	bgpd	nn_unet	100	WT	0.68	12.975	0.316
1036_18	4d_susan	bgpd	nn_unet	100	WT	0.86	173.83	0.38
1159_18_4	4d_susan	bgpd	nn_unet	100	WT	0.896	7.501	0.534
1184_18	4d_susan	bgpd	nn_unet	100	WT	0.652	63.222	0.342
1216_18	4d_susan	bgpd	nn_unet	100	WT	0.782	5.591	0.568
1254_18	4d_susan	bgpd	nn_unet	100	WT	0.849	6	0.61
1257_18	4d_susan	bgpd	nn_unet	100	WT	0.632	163.058	0.258
1258_18	4d_susan	bgpd	nn_unet	100	WT	0.911	4.268	0.48
1326_18	4d_susan	bgpd	nn_unet	100	WT	0.796	7.012	0.176
1360_18	4d_susan	bgpd	nn_unet	100	WT	0.862	7.538	0.408
1484_18_4	4d_susan	bgpd	nn_unet	100	WT	0.458	32.196	0.152
1515_18_4	4d_susan	bgpd	nn_unet	100	WT	0.721	72.609	0.441
1566_18	4d_susan	bgpd	nn_unet	100	WT	0.439	13.54	0.233
1573_18_4	4d_susan	bgpd	nn_unet	100	WT	0.765	15.83	0.464
1646_18	4d_susan	bgpd	nn_unet	100	WT	0.522	54.755	0.275
1744_18	4d_susan	bgpd	nn_unet	100	WT	0.84	8.92	0.316
1765_18_4	4d_susan	bgpd	nn_unet	100	WT	0.828	138.072	0.446
1769_18	4d_susan	bgpd	nn_unet	100	WT	0.891	3.059	0.576
1781_18	4d_susan	bgpd	nn_unet	100	WT	0.849	4.983	0.545
1788_18_4	4d_susan	bgpd	nn_unet	100	WT	0.522	21.195	0.123
1795_18_	4d_susan	bgpd	nn_unet	100	WT	0.798	12.147	0.464
423_18	4d_susan	bgpd	nn_unet	100	WT	0.894	3.98	0.662
607_18	4d_susan	bgpd	nn_unet	100	WT	0.733	14.354	0.413
608_18_4	4d_susan	bgpd	nn_unet	100	WT	0.748	14.291	0.425
660_18_4	4d_susan	bgpd	nn_unet	100	WT	0.762	10.663	0.242
672_18_4	4d_susan	bgpd	nn_unet	100	WT	0.662	178.07	0.357
788_18	4d_susan	bgpd	nn_unet	100	WT	0.908	3.75	0.605
Patient_1000314	4d_susan	bgpd	nn_unet	100	WT	0.734	19.829	0.328
Patient_102117	4d_susan	bgpd	nn_unet	100	WT	0.708	15.919	0.359
Patient_103717	4d_susan	bgpd	nn_unet	100	WT	0.699	81.114	0.4
Patient_104514	4d_susan	bgpd	nn_unet	100	WT	0.751	11.183	0.247
Patient_109414	4d_susan	bgpd	nn_unet	100	WT	0.892	5.626	0.679
Patient_110014	4d_susan	bgpd	nn_unet	100	WT	0.539	12.438	0.222
Patient_110816	4d_susan	bgpd	nn_unet	100	WT	0.781	9.44	0.49
Patient_120115	4d_susan	bgpd	nn_unet	100	WT	0.853	47.775	0.56
Patient_12214	4d_susan	bgpd	nn_unet	100	WT	0.494	25.128	0.14
Patient_123816	4d_susan	bgpd	nn_unet	100	WT	0.893	3.78	0.748
Patient_129816	4d_susan	bgpd	nn_unet	100	WT	0.469	26.905	0.116
Patient_135915	4d_susan	bgpd	nn_unet	100	WT	0.856	6	0.559
Patient_137315	4d_susan	bgpd	nn_unet	100	WT	0.836	6	0.537
Patient_138316	4d_susan	bgpd	nn_unet	100	WT	0.622	144.385	0.054
Patient_138516	4d_susan	bgpd	nn_unet	100	WT	0.759	38.245	0.588
Patient_15215	4d_susan	bgpd	nn_unet	100	WT	0.658	5.786	0.221
Patient_20717	4d_susan	bgpd	nn_unet	100	WT	0.868	6	0.535
Patient_28514	4d_susan	bgpd	nn_unet	100	WT	0.834	6.515	0.517
Patient_2914	4d_susan	bgpd	nn_unet	100	WT	0.825	6.573	0.424
Patient_33217	4d_susan	bgpd	nn_unet	100	WT	0.736	11.505	0.446
Patient_51815	4d_susan	bgpd	nn_unet	100	WT	0.692	77.397	0.355
Patient_54317	4d_susan	bgpd	nn_unet	100	WT	0.652	14.834	0.165
Patient_59817	4d_susan	bgpd	nn_unet	100	WT	0.38	24	0.061
Patient_62315	4d_susan	bgpd	nn_unet	100	WT	0.854	5.645	0.641
Patient_62817	4d_susan	bgpd	nn_unet	100	WT	0.674	18.025	0.39
Patient_65516	4d_susan	bgpd	nn_unet	100	WT	0.806	7.614	0.407
Patient_74417	4d_susan	bgpd	nn_unet	100	WT	0.86	4.827	0.743
Patient_75116	4d_susan	bgpd	nn_unet	100	WT	0.773	6.663	0.351
Patient_89117	4d_susan	bgpd	nn_unet	100	WT	0.736	115.085	0.27
Patient_92114	4d_susan	bgpd	nn_unet	100	WT	0.869	4.424	0.642
Patient_9315	4d_susan	bgpd	nn_unet	100	WT	0.728	61.972	0.467
Patient_95717	4d_susan	bgpd	nn_unet	100	WT	0.871	6	0.633
Patient_98817	4d_susan	bgpd	nn_unet	100	WT	0.742	14.436	0.31
1019_18	4d_susan	bgpd	nn_unet	100	WT	0.493	19.266	0.089
1034_18_4	4d_susan	bgpd	nn_unet	100	WT	0.907	4.621	0.61
1056_18_4	4d_susan	bgpd	nn_unet	100	WT	0.849	8.641	0.551
1096_18	4d_susan	bgpd	nn_unet	100	WT	0.723	10.877	0.417
1112_19_4	4d_susan	bgpd	nn_unet	100	WT	0.226	154.002	0.166
1214_18	4d_susan	bgpd	nn_unet	100	WT	0.8	161.013	0.355
1255_18	4d_susan	bgpd	nn_unet	100	WT	0.836	57.949	0.555
1267_18_4	4d_susan	bgpd	nn_unet	100	WT	0.823	10.018	0.396
1275_19_4	4d_susan	bgpd	nn_unet	100	WT	0.062	132.488	0.046
1333_18	4d_susan	bgpd	nn_unet	100	WT	0.802	124.582	0.421
1354_18_4	4d_susan	bgpd	nn_unet	100	WT	0.421	29.315	0.29
1421_18	4d_susan	bgpd	nn_unet	100	WT	0.84	6.469	0.623
1470_18_4	4d_susan	bgpd	nn_unet	100	WT	0.74	16	0.276
1541_18_4	4d_susan	bgpd	nn_unet	100	WT	0.82	7.581	0.448
1635_18	4d_susan	bgpd	nn_unet	100	WT	0.864	98.29	0.484
1702_18	4d_susan	bgpd	nn_unet	100	WT	0.804	6.5	0.743
1733_18	4d_susan	bgpd	nn_unet	100	WT	0.583	11.389	0.368
1734_18	4d_susan	bgpd	nn_unet	100	WT	0.797	134.875	0.327
1746_18_4	4d_susan	bgpd	nn_unet	100	WT	0.885	3.909	0.423
1764_18_4	4d_susan	bgpd	nn_unet	100	WT	0.87	7.372	0.361
255_18	4d_susan	bgpd	nn_unet	100	WT	0.881	2.693	0.591
322_18_4	4d_susan	bgpd	nn_unet	100	WT	0.858	11.431	0.365
351_18	4d_susan	bgpd	nn_unet	100	WT	0.895	4.4	0.722
541_18	4d_susan	bgpd	nn_unet	100	WT	0.775	89.124	0.533
558_18_4	4d_susan	bgpd	nn_unet	100	WT	0.885	73.846	0.671
575_18_4	4d_susan	bgpd	nn_unet	100	WT	0.007	82.797	0.035
593_18	4d_susan	bgpd	nn_unet	100	WT	0.873	32.237	0.579
644_19_4	4d_susan	bgpd	nn_unet	100	WT	0.705	8	0.314
664_18_4	4d_susan	bgpd	nn_unet	100	WT	0.886	4.186	0.664
688_18	4d_susan	bgpd	nn_unet	100	WT	0.778	19.313	0.249
745_18_4	4d_susan	bgpd	nn_unet	100	WT	0.804	6.195	0.528
770_18	4d_susan	bgpd	nn_unet	100	WT	0.844	5.265	0.671
875_18_4	4d_susan	bgpd	nn_unet	100	WT	0.93	4.268	0.401
925_18_4	4d_susan	bgpd	nn_unet	100	WT	0.878	118.579	0.495
946_18	4d_susan	bgpd	nn_unet	100	WT	0.775	9.164	0.288
971_18_4	4d_susan	bgpd	nn_unet	100	WT	0.912	3.002	0.751
Patient_1000815	4d_susan	bgpd	nn_unet	100	WT	0.894	6.76	0.734
Patient_105215	4d_susan	bgpd	nn_unet	100	WT	0.181	39.643	0.099
Patient_12115	4d_susan	bgpd	nn_unet	100	WT	0	inf	0
Patient_129316	4d_susan	bgpd	nn_unet	100	WT	0.767	8.756	0.244
Patient_129415	4d_susan	bgpd	nn_unet	100	WT	0.559	22.393	0.216
Patient_130514	4d_susan	bgpd	nn_unet	100	WT	0.802	58.074	0.507
Patient_136415	4d_susan	bgpd	nn_unet	100	WT	0.663	80.412	0.442
Patient_158716	4d_susan	bgpd	nn_unet	100	WT	0.592	124.871	0.203
Patient_161316	4d_susan	bgpd	nn_unet	100	WT	0.832	8.307	0.618
Patient_24117	4d_susan	bgpd	nn_unet	100	WT	0.929	2.39	0.836
Patient_24815	4d_susan	bgpd	nn_unet	100	WT	0.804	8.755	0.486
Patient_45217	4d_susan	bgpd	nn_unet	100	WT	0.839	7.014	0.621
Patient_5117	4d_susan	bgpd	nn_unet	100	WT	0.717	21.117	0.513
Patient_56717	4d_susan	bgpd	nn_unet	100	WT	0.622	50.035	0.285
Patient_59315	4d_susan	bgpd	nn_unet	100	WT	0.718	10.823	0.325
Patient_61715	4d_susan	bgpd	nn_unet	100	WT	0.79	10.63	0.482
Patient_61916	4d_susan	bgpd	nn_unet	100	WT	0.8	4.474	0.464
Patient_66615	4d_susan	bgpd	nn_unet	100	WT	0.863	5.487	0.614
Patient_69515	4d_susan	bgpd	nn_unet	100	WT	0.685	11.784	0.262
Patient_70614	4d_susan	bgpd	nn_unet	100	WT	0.896	6	0.718
Patient_76516	4d_susan	bgpd	nn_unet	100	WT	0.92	2.965	0.736
Patient_83714	4d_susan	bgpd	nn_unet	100	WT	0.865	6	0.664
Patient_98814	4d_susan	bgpd	nn_unet	100	WT	0.737	10.244	0.23
1028_18_4	4d_susan	bgpd	nn_unet	100	WT	0.902	6.5	0.75
1043_18_4	4d_susan	bgpd	nn_unet	100	WT	0.895	109.085	0.511
1072_19	4d_susan	bgpd	nn_unet	100	WT	0.83	7.455	0.452
1164_18	4d_susan	bgpd	nn_unet	100	WT	0.888	4.096	0.631
1170_18_4	4d_susan	bgpd	nn_unet	100	WT	0.682	13.791	0.295
1185_18_4	4d_susan	bgpd	nn_unet	100	WT	0.771	26.902	0.377
1302_18_4	4d_susan	bgpd	nn_unet	100	WT	0.274	42.391	0.005
1357_19_4	4d_susan	bgpd	nn_unet	100	WT	0.82	9.884	0.399
1463_18_4	4d_susan	bgpd	nn_unet	100	WT	0.761	190.461	0.317
1501_18_4	4d_susan	bgpd	nn_unet	100	WT	0.865	25.025	0.722
1539_18	4d_susan	bgpd	nn_unet	100	WT	0.682	15.424	0.165
1546_18	4d_susan	bgpd	nn_unet	100	WT	0.273	230.05	0.175
1685_18_4	4d_susan	bgpd	nn_unet	100	WT	0.705	10.709	0.289
1770_18_4	4d_susan	bgpd	nn_unet	100	WT	0.85	14.535	0.671
349_18_4	4d_susan	bgpd	nn_unet	100	WT	0.922	4.388	0.529
573_18_4	4d_susan	bgpd	nn_unet	100	WT	0.807	7.952	0.314
668_18_4	4d_susan	bgpd	nn_unet	100	WT	0.851	78.563	0.292
705_18_4	4d_susan	bgpd	nn_unet	100	WT	0.586	17.887	0.107
746_19_4	4d_susan	bgpd	nn_unet	100	WT	0.828	89.103	0.353
826_18_4	4d_susan	bgpd	nn_unet	100	WT	0.51	178.787	0.112
856_19_4	4d_susan	bgpd	nn_unet	100	WT	0.466	162.022	0.3
923_18	4d_susan	bgpd	nn_unet	100	WT	0.812	6.626	0.464
979_18_4	4d_susan	bgpd	nn_unet	100	WT	0.836	7.136	0.476
